"x","y","z"
-119.18,47.24,399.36
-119.18,47.28,424.07
-119.18,47.32,413.32
-119.18,47.36,404.74
-119.18,47.4,452.26
-119.18,47.44,489.22
-119.18,47.48,505.27
-119.18,47.52,520.54
-119.18,47.56,525.2
-119.18,47.6,545.46
-119.18,47.64,549.07
-119.18,47.68,634.99
-119.18,47.72,707.32
-119.18,47.76,691.93
-119.18,47.8,687.53
-119.18,47.84,479.69
-119.18,47.88,479.73
-119.18,47.92,698.41
-119.18,47.96,767.07
-119.18,48,753.48
-119.18,48.04,695.02
-119.18,48.08,740.16
-119.18,48.12,403.22
-119.18,48.16,567.33
-119.18,48.2,762.61
-119.18,48.24,1082.17
-119.18,48.28,1133.27
-119.18,48.32,930.23
-119.18,48.36,959.78
-119.18,48.4,1153.93
-119.18,48.44,1462.9
-119.18,48.48,1343.14
-119.18,48.52,1356.78
-119.18,48.56,1256.63
-119.18,48.6,1170.87
-119.18,48.64,793.21
-119.18,48.68,1014.18
-119.18,48.72,1236.16
-119.18,48.76,1534.12
-119.18,48.8,1342.65
-119.14,44.84,1035.21
-119.14,44.88,872.11
-119.14,44.92,1043.95
-119.14,44.96,1242.32
-119.14,45,939.01
-119.14,45.04,1355
-119.14,45.08,1399.95
-119.14,45.12,1468.15
-119.14,45.16,1495.06
-119.14,45.2,1528.45
-119.14,45.24,1226.79
-119.14,45.28,1100.6
-119.14,45.32,1091.71
-119.14,45.36,937
-119.14,45.4,914.89
-119.14,45.44,831.9
-119.14,45.48,763.58
-119.14,45.52,809.12
-119.14,45.56,650.02
-119.14,45.6,483.5
-119.14,45.64,441.03
-119.14,45.68,318.27
-119.14,45.72,304.86
-119.14,45.76,262.13
-119.14,45.8,206.22
-119.14,45.84,198.51
-119.14,45.88,226.66
-119.14,45.92,109.2
-119.14,45.96,249.51
-119.14,46,352
-119.14,46.04,424.32
-119.14,46.08,544.77
-119.14,46.12,365.16
-119.14,46.16,304.89
-119.14,46.2,137.97
-119.14,46.24,112.37
-119.14,46.28,143.28
-119.14,46.32,138.19
-119.14,46.36,197.93
-119.14,46.4,211.48
-119.14,46.44,276.4
-119.14,46.48,274.02
-119.14,46.52,284.59
-119.14,46.56,235.93
-119.14,46.6,220.1
-119.14,46.64,222.86
-119.14,46.68,266.77
-119.14,46.72,263.21
-119.14,46.76,316.45
-119.14,46.8,332.14
-119.14,46.84,343.98
-119.14,46.88,353.21
-119.14,46.92,342.31
-119.14,46.96,391.04
-119.14,47,348.71
-119.14,47.04,358.78
-119.14,47.08,375.81
-119.14,47.12,397.05
-119.14,47.16,415.54
-119.14,47.2,410.57
-119.14,47.24,421.33
-119.14,47.28,404.96
-119.14,47.32,427.26
-119.14,47.36,420.08
-119.14,47.4,437.6
-119.14,47.44,479.1
-119.14,47.48,483.06
-119.14,47.52,527.57
-119.14,47.56,568.16
-119.14,47.6,529.92
-119.14,47.64,552.59
-119.14,47.68,575.35
-119.14,47.72,716.6
-119.14,47.76,707.82
-119.14,47.8,710.74
-119.14,47.84,485.62
-119.14,47.88,479.73
-119.14,47.92,680.44
-119.14,47.96,724.63
-119.14,48,751.34
-119.14,48.04,742.15
-119.14,48.08,715.99
-119.14,48.12,612.81
-119.14,48.16,520.07
-119.14,48.2,720.43
-119.14,48.24,878.12
-119.14,48.28,1037.56
-119.14,48.32,884.8
-119.14,48.36,1157.86
-119.14,48.4,1180.6
-119.14,48.44,1253.22
-119.14,48.48,1295.41
-119.14,48.52,1278.13
-119.14,48.56,1311.04
-119.14,48.6,1008.75
-119.14,48.64,876.34
-119.14,48.68,888.35
-119.14,48.72,1432.53
-119.14,48.76,1701.38
-119.14,48.8,1799.91
-119.1,44.84,1158.56
-119.1,44.88,917.11
-119.1,44.92,1217.07
-119.1,44.96,1180.14
-119.1,45,1040.06
-119.1,45.04,1353.01
-119.1,45.08,1400.74
-119.1,45.12,1417.68
-119.1,45.16,1440.67
-119.1,45.2,1471.53
-119.1,45.24,1324.68
-119.1,45.28,1089.03
-119.1,45.32,1030.2
-119.1,45.36,875.47
-119.1,45.4,700.95
-119.1,45.44,792.12
-119.1,45.48,701.91
-119.1,45.52,786.38
-119.1,45.56,628.61
-119.1,45.6,602.92
-119.1,45.64,369.34
-119.1,45.68,255.28
-119.1,45.72,342.64
-119.1,45.76,278.74
-119.1,45.8,229.76
-119.1,45.84,233.45
-119.1,45.88,223.91
-119.1,45.92,200.42
-119.1,45.96,246.91
-119.1,46,322.33
-119.1,46.04,489.11
-119.1,46.08,521.33
-119.1,46.12,351.45
-119.1,46.16,163.43
-119.1,46.2,121.43
-119.1,46.24,118.52
-119.1,46.28,131.15
-119.1,46.32,159.09
-119.1,46.36,165.91
-119.1,46.4,205.52
-119.1,46.44,236.24
-119.1,46.48,242.09
-119.1,46.52,289.02
-119.1,46.56,289.97
-119.1,46.6,241.78
-119.1,46.64,244.55
-119.1,46.68,275.64
-119.1,46.72,300
-119.1,46.76,318.12
-119.1,46.8,340.02
-119.1,46.84,352.71
-119.1,46.88,362.62
-119.1,46.92,369.2
-119.1,46.96,395.35
-119.1,47,368.32
-119.1,47.04,333.87
-119.1,47.08,373.5
-119.1,47.12,418.77
-119.1,47.16,393.49
-119.1,47.2,441.68
-119.1,47.24,440.87
-119.1,47.28,445.69
-119.1,47.32,455.96
-119.1,47.36,458.05
-119.1,47.4,425.69
-119.1,47.44,424.48
-119.1,47.48,528.44
-119.1,47.52,537.64
-119.1,47.56,597.49
-119.1,47.6,573.62
-119.1,47.64,540.61
-119.1,47.68,572.01
-119.1,47.72,655.12
-119.1,47.76,755.54
-119.1,47.8,715.19
-119.1,47.84,699.25
-119.1,47.88,479.7
-119.1,47.92,479.7
-119.1,47.96,714.65
-119.1,48,761.83
-119.1,48.04,762.81
-119.1,48.08,730.44
-119.1,48.12,687.18
-119.1,48.16,429.23
-119.1,48.2,747.33
-119.1,48.24,854.31
-119.1,48.28,1097.78
-119.1,48.32,1169.29
-119.1,48.36,1496.12
-119.1,48.4,1112.98
-119.1,48.44,1054.58
-119.1,48.48,1245.77
-119.1,48.52,1520.73
-119.1,48.56,948.13
-119.1,48.6,827.22
-119.1,48.64,1058.51
-119.1,48.68,1175.94
-119.1,48.72,1163.25
-119.1,48.76,1338.32
-119.1,48.8,1656.39
-119.06,44.84,1236.42
-119.06,44.88,1075.58
-119.06,44.92,1239.55
-119.06,44.96,1298.12
-119.06,45,877.9
-119.06,45.04,1349.66
-119.06,45.08,1356.5
-119.06,45.12,1361.12
-119.06,45.16,1355.86
-119.06,45.2,1383.87
-119.06,45.24,1215.81
-119.06,45.28,1033.28
-119.06,45.32,981.13
-119.06,45.36,966.77
-119.06,45.4,776.7
-119.06,45.44,796.86
-119.06,45.48,794.25
-119.06,45.52,814.28
-119.06,45.56,655.1
-119.06,45.6,572.39
-119.06,45.64,410.61
-119.06,45.68,320.84
-119.06,45.72,335.56
-119.06,45.76,309.81
-119.06,45.8,274.71
-119.06,45.84,287
-119.06,45.88,237.84
-119.06,45.92,266.33
-119.06,45.96,104.43
-119.06,46,362.18
-119.06,46.04,427.77
-119.06,46.08,455.25
-119.06,46.12,275.74
-119.06,46.16,111.2
-119.06,46.2,104.18
-119.06,46.24,126.11
-119.06,46.28,152.88
-119.06,46.32,173.88
-119.06,46.36,178.09
-119.06,46.4,171.94
-119.06,46.44,214.25
-119.06,46.48,234.05
-119.06,46.52,246.05
-119.06,46.56,263.13
-119.06,46.6,268.46
-119.06,46.64,255.2
-119.06,46.68,307.72
-119.06,46.72,283.63
-119.06,46.76,351.14
-119.06,46.8,361.13
-119.06,46.84,361.89
-119.06,46.88,379.59
-119.06,46.92,403.59
-119.06,46.96,388.88
-119.06,47,352.91
-119.06,47.04,362.91
-119.06,47.08,353.47
-119.06,47.12,436.29
-119.06,47.16,436.68
-119.06,47.2,464.98
-119.06,47.24,454.01
-119.06,47.28,466.7
-119.06,47.32,498.5
-119.06,47.36,500.99
-119.06,47.4,456.67
-119.06,47.44,461.5
-119.06,47.48,459.8
-119.06,47.52,534.57
-119.06,47.56,569.23
-119.06,47.6,585.59
-119.06,47.64,567.33
-119.06,47.68,591.27
-119.06,47.72,620.78
-119.06,47.76,763.11
-119.06,47.8,757.19
-119.06,47.84,724.51
-119.06,47.88,708.31
-119.06,47.92,484.42
-119.06,47.96,720.52
-119.06,48,741.56
-119.06,48.04,677.8
-119.06,48.08,767.97
-119.06,48.12,556.53
-119.06,48.16,702.37
-119.06,48.2,880.1
-119.06,48.24,970.85
-119.06,48.28,873.46
-119.06,48.32,1171.88
-119.06,48.36,1739.96
-119.06,48.4,1370.94
-119.06,48.44,1091.84
-119.06,48.48,1221.47
-119.06,48.52,1272.66
-119.06,48.56,1022.99
-119.06,48.6,944.92
-119.06,48.64,1290.88
-119.06,48.68,1355.46
-119.06,48.72,1063.75
-119.06,48.76,1223.56
-119.06,48.8,1103.6
-119.02,44.84,987.31
-119.02,44.88,1095.71
-119.02,44.92,1264.8
-119.02,44.96,1265.94
-119.02,45,1012.7
-119.02,45.04,1280.92
-119.02,45.08,1035.5
-119.02,45.12,1240.73
-119.02,45.16,1238.83
-119.02,45.2,1266.15
-119.02,45.24,1307.83
-119.02,45.28,1057.85
-119.02,45.32,1020.84
-119.02,45.36,931.88
-119.02,45.4,910.01
-119.02,45.44,827.75
-119.02,45.48,808.19
-119.02,45.52,708.57
-119.02,45.56,706.42
-119.02,45.6,586.57
-119.02,45.64,469.88
-119.02,45.68,325.39
-119.02,45.72,376.87
-119.02,45.76,328.31
-119.02,45.8,308.4
-119.02,45.84,331.01
-119.02,45.88,300.28
-119.02,45.92,290.76
-119.02,45.96,276.92
-119.02,46,364.86
-119.02,46.04,396.71
-119.02,46.08,353.91
-119.02,46.12,156.92
-119.02,46.16,105.7
-119.02,46.2,107.17
-119.02,46.24,147.42
-119.02,46.28,154.03
-119.02,46.32,165.63
-119.02,46.36,218.96
-119.02,46.4,196.07
-119.02,46.44,177.43
-119.02,46.48,190.19
-119.02,46.52,230.78
-119.02,46.56,254.49
-119.02,46.6,287.37
-119.02,46.64,291.61
-119.02,46.68,286.66
-119.02,46.72,299.8
-119.02,46.76,370.07
-119.02,46.8,376.02
-119.02,46.84,368.39
-119.02,46.88,398.23
-119.02,46.92,401.05
-119.02,46.96,411.87
-119.02,47,351.83
-119.02,47.04,369.78
-119.02,47.08,362.77
-119.02,47.12,401.43
-119.02,47.16,418.08
-119.02,47.2,468.77
-119.02,47.24,473.68
-119.02,47.28,483.17
-119.02,47.32,469.19
-119.02,47.36,526.45
-119.02,47.4,473.54
-119.02,47.44,473.25
-119.02,47.48,504.5
-119.02,47.52,462.24
-119.02,47.56,515.41
-119.02,47.6,580.79
-119.02,47.64,622.21
-119.02,47.68,601.91
-119.02,47.72,622.73
-119.02,47.76,736.68
-119.02,47.8,765.22
-119.02,47.84,748.3
-119.02,47.88,709.18
-119.02,47.92,697.88
-119.02,47.96,714.41
-119.02,48,644.12
-119.02,48.04,458.91
-119.02,48.08,291.91
-119.02,48.12,414.18
-119.02,48.16,706.64
-119.02,48.2,673.74
-119.02,48.24,694.96
-119.02,48.28,815.36
-119.02,48.32,1182.42
-119.02,48.36,1337.76
-119.02,48.4,1346.47
-119.02,48.44,1159.5
-119.02,48.48,959.95
-119.02,48.52,887.84
-119.02,48.56,777.85
-119.02,48.6,1208.04
-119.02,48.64,1159.4
-119.02,48.68,1412.69
-119.02,48.72,1175.39
-119.02,48.76,1273.79
-119.02,48.8,1259.82
-118.98,44.84,1090.68
-118.98,44.88,1270.49
-118.98,44.92,1268.31
-118.98,44.96,1043.26
-118.98,45,842.95
-118.98,45.04,890.24
-118.98,45.08,1166.32
-118.98,45.12,1110.76
-118.98,45.16,1121.04
-118.98,45.2,1136.13
-118.98,45.24,1177.96
-118.98,45.28,1272.09
-118.98,45.32,1100.25
-118.98,45.36,932.43
-118.98,45.4,876.49
-118.98,45.44,776.49
-118.98,45.48,760.85
-118.98,45.52,746.11
-118.98,45.56,629.55
-118.98,45.6,620.72
-118.98,45.64,435.1
-118.98,45.68,405.19
-118.98,45.72,400.03
-118.98,45.76,339
-118.98,45.8,303.6
-118.98,45.84,391.69
-118.98,45.88,334.56
-118.98,45.92,352.09
-118.98,45.96,346.53
-118.98,46,104.37
-118.98,46.04,354.73
-118.98,46.08,223.59
-118.98,46.12,107.18
-118.98,46.16,104.38
-118.98,46.2,105.02
-118.98,46.24,120.63
-118.98,46.28,171.69
-118.98,46.32,154.81
-118.98,46.36,187.73
-118.98,46.4,174.75
-118.98,46.44,219.62
-118.98,46.48,234.11
-118.98,46.52,283.95
-118.98,46.56,281.6
-118.98,46.6,236.71
-118.98,46.64,301.36
-118.98,46.68,324.03
-118.98,46.72,351.71
-118.98,46.76,374.26
-118.98,46.8,385.86
-118.98,46.84,402.18
-118.98,46.88,418.16
-118.98,46.92,408.17
-118.98,46.96,362.51
-118.98,47,368.61
-118.98,47.04,374.99
-118.98,47.08,356.58
-118.98,47.12,411.39
-118.98,47.16,431.74
-118.98,47.2,461.96
-118.98,47.24,476.04
-118.98,47.28,515.38
-118.98,47.32,457.97
-118.98,47.36,508.54
-118.98,47.4,441.49
-118.98,47.44,492.31
-118.98,47.48,504.96
-118.98,47.52,534.25
-118.98,47.56,487.46
-118.98,47.6,492.57
-118.98,47.64,594.11
-118.98,47.68,626.56
-118.98,47.72,621.07
-118.98,47.76,694.6
-118.98,47.8,822.68
-118.98,47.84,780.85
-118.98,47.88,736.19
-118.98,47.92,723.91
-118.98,47.96,293.09
-118.98,48,569.95
-118.98,48.04,328.04
-118.98,48.08,579.31
-118.98,48.12,539.94
-118.98,48.16,550.3
-118.98,48.2,567.82
-118.98,48.24,576.81
-118.98,48.28,785.73
-118.98,48.32,1009.49
-118.98,48.36,1042.5
-118.98,48.4,1319.99
-118.98,48.44,1258.5
-118.98,48.48,1252.3
-118.98,48.52,822.6
-118.98,48.56,1086.47
-118.98,48.6,1153.17
-118.98,48.64,1317.89
-118.98,48.68,1305.4
-118.98,48.72,1243.31
-118.98,48.76,1116.43
-118.98,48.8,1378.72
-118.94,44.84,1292.78
-118.94,44.88,1365.15
-118.94,44.92,1266.52
-118.94,44.96,1068.42
-118.94,45,933.9
-118.94,45.04,1201.95
-118.94,45.08,1232.09
-118.94,45.12,1036.56
-118.94,45.16,1016.14
-118.94,45.2,1128.43
-118.94,45.24,1135.71
-118.94,45.28,1361.08
-118.94,45.32,1072.12
-118.94,45.36,792.43
-118.94,45.4,767.47
-118.94,45.44,781.86
-118.94,45.48,688.67
-118.94,45.52,693.13
-118.94,45.56,603.28
-118.94,45.6,521.91
-118.94,45.64,428.85
-118.94,45.68,496.59
-118.94,45.72,401.11
-118.94,45.76,393.45
-118.94,45.8,386.48
-118.94,45.84,386.87
-118.94,45.88,384.84
-118.94,45.92,432.78
-118.94,45.96,258.15
-118.94,46,465.34
-118.94,46.04,123.08
-118.94,46.08,104.37
-118.94,46.12,104.33
-118.94,46.16,105.72
-118.94,46.2,146.62
-118.94,46.24,104.63
-118.94,46.28,214.88
-118.94,46.32,185.54
-118.94,46.36,195.92
-118.94,46.4,195.05
-118.94,46.44,197.2
-118.94,46.48,275.93
-118.94,46.52,291.96
-118.94,46.56,291.2
-118.94,46.6,259.62
-118.94,46.64,310.97
-118.94,46.68,342.4
-118.94,46.72,339.79
-118.94,46.76,369.75
-118.94,46.8,387.52
-118.94,46.84,403.6
-118.94,46.88,431.33
-118.94,46.92,422.13
-118.94,46.96,370.04
-118.94,47,408.64
-118.94,47.04,407.48
-118.94,47.08,365.51
-118.94,47.12,375.86
-118.94,47.16,464.79
-118.94,47.2,510.75
-118.94,47.24,489.3
-118.94,47.28,525.89
-118.94,47.32,495.65
-118.94,47.36,509.35
-118.94,47.4,422.2
-118.94,47.44,536.93
-118.94,47.48,512.37
-118.94,47.52,542.15
-118.94,47.56,558.49
-118.94,47.6,564.91
-118.94,47.64,602.1
-118.94,47.68,611.21
-118.94,47.72,607.45
-118.94,47.76,652.35
-118.94,47.8,779.6
-118.94,47.84,783.84
-118.94,47.88,803.1
-118.94,47.92,502.12
-118.94,47.96,710.28
-118.94,48,544.83
-118.94,48.04,739.45
-118.94,48.08,760.08
-118.94,48.12,662.24
-118.94,48.16,749.19
-118.94,48.2,782.94
-118.94,48.24,698.93
-118.94,48.28,607.11
-118.94,48.32,722.44
-118.94,48.36,925.03
-118.94,48.4,1033.03
-118.94,48.44,1377.13
-118.94,48.48,1362.78
-118.94,48.52,826.6
-118.94,48.56,1014.97
-118.94,48.6,1248.35
-118.94,48.64,1402.89
-118.94,48.68,1316.73
-118.94,48.72,1363.71
-118.94,48.76,1337.78
-118.94,48.8,1334.1
-118.9,44.84,1265.14
-118.9,44.88,1450.89
-118.9,44.92,1344.79
-118.9,44.96,1155.84
-118.9,45,1008.07
-118.9,45.04,1230.05
-118.9,45.08,1348.53
-118.9,45.12,1068.48
-118.9,45.16,1076.46
-118.9,45.2,1110.32
-118.9,45.24,1385.45
-118.9,45.28,1427.32
-118.9,45.32,1195.99
-118.9,45.36,889.57
-118.9,45.4,730.25
-118.9,45.44,748.01
-118.9,45.48,684.07
-118.9,45.52,589.83
-118.9,45.56,538.92
-118.9,45.6,462.89
-118.9,45.64,337.18
-118.9,45.68,496.2
-118.9,45.72,422.19
-118.9,45.76,405.87
-118.9,45.8,471.01
-118.9,45.84,459.56
-118.9,45.88,356.66
-118.9,45.92,445.02
-118.9,45.96,396.09
-118.9,46,489.17
-118.9,46.04,373.28
-118.9,46.08,110.3
-118.9,46.12,147.63
-118.9,46.16,174.68
-118.9,46.2,172.8
-118.9,46.24,142.71
-118.9,46.28,225.7
-118.9,46.32,226.55
-118.9,46.36,221.46
-118.9,46.4,242.58
-118.9,46.44,252.79
-118.9,46.48,290.62
-118.9,46.52,323.71
-118.9,46.56,327.53
-118.9,46.6,315.19
-118.9,46.64,275.1
-118.9,46.68,342.51
-118.9,46.72,348.98
-118.9,46.76,375.57
-118.9,46.8,383.27
-118.9,46.84,421.35
-118.9,46.88,435.07
-118.9,46.92,432.76
-118.9,46.96,394.61
-118.9,47,420.09
-118.9,47.04,417.67
-118.9,47.08,382.96
-118.9,47.12,454.38
-118.9,47.16,427.63
-118.9,47.2,515.2
-118.9,47.24,517.34
-118.9,47.28,533.66
-118.9,47.32,500.34
-118.9,47.36,493.85
-118.9,47.4,510.6
-118.9,47.44,528.25
-118.9,47.48,500.77
-118.9,47.52,538.96
-118.9,47.56,556.81
-118.9,47.6,569.93
-118.9,47.64,578.59
-118.9,47.68,654.14
-118.9,47.72,616.33
-118.9,47.76,640.13
-118.9,47.8,729.08
-118.9,47.84,818.35
-118.9,47.88,792.32
-118.9,47.92,609.69
-118.9,47.96,488.05
-118.9,48,651.42
-118.9,48.04,742.4
-118.9,48.08,755.29
-118.9,48.12,684.53
-118.9,48.16,741.83
-118.9,48.2,799.79
-118.9,48.24,782.55
-118.9,48.28,859.14
-118.9,48.32,927.25
-118.9,48.36,1027.87
-118.9,48.4,995.98
-118.9,48.44,1198.45
-118.9,48.48,1325.97
-118.9,48.52,888.89
-118.9,48.56,1258.12
-118.9,48.6,1344.03
-118.9,48.64,1308.56
-118.9,48.68,1151.53
-118.9,48.72,1586.24
-118.9,48.76,1028.31
-118.9,48.8,898.31
-118.86,44.84,1480.13
-118.86,44.88,1500.72
-118.86,44.92,1295.96
-118.86,44.96,1182.74
-118.86,45,1178.72
-118.86,45.04,1297.28
-118.86,45.08,1426.03
-118.86,45.12,1095.87
-118.86,45.16,1127.53
-118.86,45.2,1238.07
-118.86,45.24,1507.35
-118.86,45.28,1516.47
-118.86,45.32,1272.54
-118.86,45.36,1020.9
-118.86,45.4,814.1
-118.86,45.44,656.34
-118.86,45.48,571.23
-118.86,45.52,530.07
-118.86,45.56,477.6
-118.86,45.6,461.83
-118.86,45.64,368.29
-118.86,45.68,373.17
-118.86,45.72,422.97
-118.86,45.76,466.87
-118.86,45.8,448.37
-118.86,45.84,473.08
-118.86,45.88,494.32
-118.86,45.92,440.16
-118.86,45.96,468.54
-118.86,46,521.61
-118.86,46.04,406.25
-118.86,46.08,134.83
-118.86,46.12,188.77
-118.86,46.16,198.03
-118.86,46.2,241.72
-118.86,46.24,171.32
-118.86,46.28,200.89
-118.86,46.32,258.25
-118.86,46.36,313.93
-118.86,46.4,293.1
-118.86,46.44,245.37
-118.86,46.48,293.58
-118.86,46.52,307.32
-118.86,46.56,349.1
-118.86,46.6,326.95
-118.86,46.64,302
-118.86,46.68,288.03
-118.86,46.72,323.42
-118.86,46.76,375.47
-118.86,46.8,397.35
-118.86,46.84,437.21
-118.86,46.88,457.74
-118.86,46.92,446.73
-118.86,46.96,379.02
-118.86,47,447.55
-118.86,47.04,438.26
-118.86,47.08,389.11
-118.86,47.12,448.32
-118.86,47.16,477.85
-118.86,47.2,507.18
-118.86,47.24,505.12
-118.86,47.28,537.46
-118.86,47.32,513.24
-118.86,47.36,464.7
-118.86,47.4,509.73
-118.86,47.44,541.05
-118.86,47.48,536.59
-118.86,47.52,568.03
-118.86,47.56,582.54
-118.86,47.6,615.64
-118.86,47.64,611.55
-118.86,47.68,575.83
-118.86,47.72,641.19
-118.86,47.76,629.07
-118.86,47.8,665.12
-118.86,47.84,782.15
-118.86,47.88,840.5
-118.86,47.92,819.09
-118.86,47.96,391.01
-118.86,48,857.29
-118.86,48.04,895.86
-118.86,48.08,980.25
-118.86,48.12,745.44
-118.86,48.16,882
-118.86,48.2,756.97
-118.86,48.24,838.01
-118.86,48.28,916.43
